t,z_numerical,z_analytical,vz_numerical,vz_analytical,error_z
0.5628,1.446095411,1.446371465,-5.521068,-5.521068,0.0002760534
0.5629,1.445543207,1.445819309,-5.522049,-5.522049,0.00027610245
0.563,1.444990904,1.445267055,-5.52303,-5.52303,0.0002761515
0.5631,1.444438502,1.444714703,-5.524011,-5.524011,0.00027620055
0.5632,1.443886003,1.444162253,-5.524992,-5.524992,0.0002762496
0.5633,1.443333406,1.443609705,-5.525973,-5.525973,0.00027629865
0.5634,1.442780711,1.443057058,-5.526954,-5.526954,0.0002763477
0.5635,1.442227917,1.442504314,-5.527935,-5.527935,0.00027639675
0.5636,1.441675025,1.441951471,-5.528916,-5.528916,0.0002764458
0.5637,1.441122036,1.441398531,-5.529897,-5.529897,0.00027649485
0.5638,1.440568948,1.440845492,-5.530878,-5.530878,0.0002765439
0.5639,1.440015762,1.440292355,-5.531859,-5.531859,0.00027659295
0.564,1.439462478,1.43973912,-5.53284,-5.53284,0.000276642
0.5641,1.438909096,1.439185787,-5.533821,-5.533821,0.00027669105
0.5642,1.438355616,1.438632356,-5.534802,-5.534802,0.0002767401
0.5643,1.437802037,1.438078827,-5.535783,-5.535783,0.00027678915
0.5644,1.437248361,1.437525199,-5.536764,-5.536764,0.0002768382
0.5645,1.436694587,1.436971474,-5.537745,-5.537745,0.00027688725
0.5646,1.436140714,1.43641765,-5.538726,-5.538726,0.0002769363
0.5647,1.435586743,1.435863729,-5.539707,-5.539707,0.00027698535
0.5648,1.435032674,1.435309709,-5.540688,-5.540688,0.0002770344
0.5649,1.434478508,1.434755591,-5.541669,-5.541669,0.00027708345
0.565,1.433924243,1.434201375,-5.54265,-5.54265,0.0002771325
0.5651,1.433369879,1.433647061,-5.543631,-5.543631,0.00027718155
0.5652,1.432815418,1.433092649,-5.544612,-5.544612,0.0002772306
0.5653,1.432260859,1.432538139,-5.545593,-5.545593,0.00027727965
0.5654,1.431706202,1.43198353,-5.546574,-5.546574,0.0002773287
0.5655,1.431151446,1.431428824,-5.547555,-5.547555,0.00027737775
0.5656,1.430596592,1.430874019,-5.548536,-5.548536,0.0002774268
0.5657,1.430041641,1.430319117,-5.549517,-5.549517,0.00027747585
0.5658,1.429486591,1.429764116,-5.550498,-5.550498,0.0002775249
0.5659,1.428931443,1.429209017,-5.551479,-5.551479,0.00027757395
0.566,1.428376197,1.42865382,-5.55246,-5.55246,0.000277623
0.5661,1.427820853,1.428098525,-5.553441,-5.553441,0.00027767205
0.5662,1.427265411,1.427543132,-5.554422,-5.554422,0.0002777211
0.5663,1.42670987,1.426987641,-5.555403,-5.555403,0.00027777015
0.5664,1.426154232,1.426432051,-5.556384,-5.556384,0.0002778192
0.5665,1.425598496,1.425876364,-5.557365,-5.557365,0.00027786825
0.5666,1.425042661,1.425320578,-5.558346,-5.558346,0.0002779173
0.5667,1.424486728,1.424764695,-5.559327,-5.559327,0.00027796635
0.5668,1.423930697,1.424208713,-5.560308,-5.560308,0.0002780154
0.5669,1.423374569,1.423652633,-5.561289,-5.561289,0.00027806445
0.567,1.422818342,1.423096455,-5.56227,-5.56227,0.0002781135
0.5671,1.422262016,1.422540179,-5.563251,-5.563251,0.00027816255
0.5672,1.421705593,1.421983805,-5.564232,-5.564232,0.0002782116
0.5673,1.421149072,1.421427333,-5.565213,-5.565213,0.00027826065
0.5674,1.420592453,1.420870762,-5.566194,-5.566194,0.0002783097
0.5675,1.420035735,1.420314094,-5.567175,-5.567175,0.00027835875
0.5676,1.419478919,1.419757327,-5.568156,-5.568156,0.0002784078
0.5677,1.418922006,1.419200463,-5.569137,-5.569137,0.00027845685
0.5678,1.418364994,1.4186435,-5.570118,-5.570118,0.0002785059
0.5679,1.417807884,1.418086439,-5.571099,-5.571099,0.00027855495
0.568,1.417250676,1.41752928,-5.57208,-5.57208,0.000278604
0.5681,1.41669337,1.416972023,-5.573061,-5.573061,0.00027865305
0.5682,1.416135966,1.416414668,-5.574042,-5.574042,0.0002787021
0.5683,1.415578463,1.415857215,-5.575023,-5.575023,0.00027875115
0.5684,1.415020863,1.415299663,-5.576004,-5.576004,0.0002788002
0.5685,1.414463165,1.414742014,-5.576985,-5.576985,0.00027884925
0.5686,1.413905368,1.414184266,-5.577966,-5.577966,0.0002788983
0.5687,1.413347473,1.413626421,-5.578947,-5.578947,0.00027894735
0.5688,1.41278948,1.413068477,-5.579928,-5.579928,0.0002789964
0.5689,1.41223139,1.412510435,-5.580909,-5.580909,0.00027904545
0.569,1.411673201,1.411952295,-5.58189,-5.58189,0.0002790945
0.5691,1.411114913,1.411394057,-5.582871,-5.582871,0.00027914355
0.5692,1.410556528,1.410835721,-5.583852,-5.583852,0.0002791926
0.5693,1.409998045,1.410277287,-5.584833,-5.584833,0.00027924165
0.5694,1.409439464,1.409718754,-5.585814,-5.585814,0.0002792907
0.5695,1.408880784,1.409160124,-5.586795,-5.586795,0.00027933975
0.5696,1.408322006,1.408601395,-5.587776,-5.587776,0.0002793888
0.5697,1.407763131,1.408042569,-5.588757,-5.588757,0.00027943785
0.5698,1.407204157,1.407483644,-5.589738,-5.589738,0.0002794869
0.5699,1.406645085,1.406924621,-5.590719,-5.590719,0.00027953595
0.57,1.406085915,1.4063655,-5.5917,-5.5917,0.000279585
0.5701,1.405526647,1.405806281,-5.592681,-5.592681,0.00027963405
0.5702,1.404967281,1.405246964,-5.593662,-5.593662,0.0002796831
0.5703,1.404407816,1.404687549,-5.594643,-5.594643,0.00027973215
0.5704,1.403848254,1.404128035,-5.595624,-5.595624,0.0002797812
0.5705,1.403288594,1.403568424,-5.596605,-5.596605,0.00027983025
0.5706,1.402728835,1.403008714,-5.597586,-5.597586,0.0002798793
0.5707,1.402168978,1.402448907,-5.598567,-5.598567,0.00027992835
0.5708,1.401609023,1.401889001,-5.599548,-5.599548,0.0002799774
0.5709,1.401048971,1.401328997,-5.600529,-5.600529,0.00028002645
0.571,1.40048882,1.400768895,-5.60151,-5.60151,0.0002800755
0.5711,1.39992857,1.400208695,-5.602491,-5.602491,0.00028012455
0.5712,1.399368223,1.399648397,-5.603472,-5.603472,0.0002801736
0.5713,1.398807778,1.399088001,-5.604453,-5.604453,0.00028022265
0.5714,1.398247235,1.398527506,-5.605434,-5.605434,0.0002802717
0.5715,1.397686593,1.397966914,-5.606415,-5.606415,0.00028032075
0.5716,1.397125853,1.397406223,-5.607396,-5.607396,0.0002803698
0.5717,1.396565016,1.396845435,-5.608377,-5.608377,0.00028041885
0.5718,1.39600408,1.396284548,-5.609358,-5.609358,0.0002804679
0.5719,1.395443046,1.395723563,-5.610339,-5.610339,0.00028051695
0.572,1.394881914,1.39516248,-5.61132,-5.61132,0.000280566
0.5721,1.394320684,1.394601299,-5.612301,-5.612301,0.00028061505
0.5722,1.393759356,1.39404002,-5.613282,-5.613282,0.0002806641
0.5723,1.393197929,1.393478643,-5.614263,-5.614263,0.00028071315
0.5724,1.392636405,1.392917167,-5.615244,-5.615244,0.0002807622
0.5725,1.392074783,1.392355594,-5.616225,-5.616225,0.00028081125
0.5726,1.391513062,1.391793922,-5.617206,-5.617206,0.0002808603
0.5727,1.390951243,1.391232153,-5.618187,-5.618187,0.00028090935
0.5728,1.390389326,1.390670285,-5.619168,-5.619168,0.0002809584
0.5729,1.389827312,1.390108319,-5.620149,-5.620149,0.00028100745
0.573,1.389265199,1.389546255,-5.62113,-5.62113,0.0002810565
0.5731,1.388702987,1.388984093,-5.622111,-5.622111,0.00028110555
0.5732,1.388140678,1.388421833,-5.623092,-5.623092,0.0002811546
0.5733,1.387578271,1.387859475,-5.624073,-5.624073,0.00028120365
0.5734,1.387015766,1.387297018,-5.625054,-5.625054,0.0002812527
0.5735,1.386453162,1.386734464,-5.626035,-5.626035,0.00028130175
0.5736,1.38589046,1.386171811,-5.627016,-5.627016,0.0002813508
0.5737,1.385327661,1.385609061,-5.627997,-5.627997,0.00028139985
0.5738,1.384764763,1.385046212,-5.628978,-5.628978,0.0002814489
0.5739,1.384201767,1.384483265,-5.629959,-5.629959,0.00028149795
0.574,1.383638673,1.38392022,-5.63094,-5.63094,0.000281547
0.5741,1.383075481,1.383357077,-5.631921,-5.631921,0.00028159605
0.5742,1.382512191,1.382793836,-5.632902,-5.632902,0.0002816451
0.5743,1.381948802,1.382230497,-5.633883,-5.633883,0.00028169415
0.5744,1.381385316,1.381667059,-5.634864,-5.634864,0.0002817432
0.5745,1.380821732,1.381103524,-5.635845,-5.635845,0.00028179225
0.5746,1.380258049,1.38053989,-5.636826,-5.636826,0.0002818413
0.5747,1.379694268,1.379976159,-5.637807,-5.637807,0.00028189035
0.5748,1.379130389,1.379412329,-5.638788,-5.638788,0.0002819394
0.5749,1.378566413,1.378848401,-5.639769,-5.639769,0.00028198845
0.575,1.378002338,1.378284375,-5.64075,-5.64075,0.0002820375
0.5751,1.377438164,1.377720251,-5.641731,-5.641731,0.00028208655
0.5752,1.376873893,1.377156029,-5.642712,-5.642712,0.0002821356
0.5753,1.376309524,1.376591709,-5.643693,-5.643693,0.00028218465
0.5754,1.375745057,1.37602729,-5.644674,-5.644674,0.0002822337
0.5755,1.375180491,1.375462774,-5.645655,-5.645655,0.00028228275
0.5756,1.374615827,1.374898159,-5.646636,-5.646636,0.0002823318
0.5757,1.374051066,1.374333447,-5.647617,-5.647617,0.00028238085
0.5758,1.373486206,1.373768636,-5.648598,-5.648598,0.0002824299
0.5759,1.372921248,1.373203727,-5.649579,-5.649579,0.00028247895
0.576,1.372356192,1.37263872,-5.65056,-5.65056,0.000282528
0.5761,1.371791038,1.372073615,-5.651541,-5.651541,0.00028257705
0.5762,1.371225786,1.371508412,-5.652522,-5.652522,0.0002826261
0.5763,1.370660435,1.370943111,-5.653503,-5.653503,0.00028267515
0.5764,1.370094987,1.370377711,-5.654484,-5.654484,0.0002827242
0.5765,1.369529441,1.369812214,-5.655465,-5.655465,0.00028277325
0.5766,1.368963796,1.369246618,-5.656446,-5.656446,0.0002828223
0.5767,1.368398053,1.368680925,-5.657427,-5.657427,0.00028287135
0.5768,1.367832212,1.368115133,-5.658408,-5.658408,0.0002829204
0.5769,1.367266274,1.367549243,-5.659389,-5.659389,0.00028296945
0.577,1.366700237,1.366983255,-5.66037,-5.66037,0.0002830185
0.5771,1.366134101,1.366417169,-5.661351,-5.661351,0.00028306755
0.5772,1.365567868,1.365850985,-5.662332,-5.662332,0.0002831166
0.5773,1.365001537,1.365284703,-5.663313,-5.663313,0.00028316565
0.5774,1.364435108,1.364718322,-5.664294,-5.664294,0.0002832147
0.5775,1.36386858,1.364151844,-5.665275,-5.665275,0.00028326375
0.5776,1.363301954,1.363585267,-5.666256,-5.666256,0.0002833128
0.5777,1.362735231,1.363018593,-5.667237,-5.667237,0.00028336185
0.5778,1.362168409,1.36245182,-5.668218,-5.668218,0.0002834109
0.5779,1.361601489,1.361884949,-5.669199,-5.669199,0.00028345995
0.578,1.361034471,1.36131798,-5.67018,-5.67018,0.000283509
0.5781,1.360467355,1.360750913,-5.671161,-5.671161,0.00028355805
0.5782,1.359900141,1.360183748,-5.672142,-5.672142,0.0002836071
0.5783,1.359332828,1.359616485,-5.673123,-5.673123,0.00028365615
0.5784,1.358765418,1.359049123,-5.674104,-5.674104,0.0002837052
0.5785,1.35819791,1.358481664,-5.675085,-5.675085,0.00028375425
0.5786,1.357630303,1.357914106,-5.676066,-5.676066,0.0002838033
0.5787,1.357062598,1.357346451,-5.677047,-5.677047,0.00028385235
0.5788,1.356494795,1.356778697,-5.678028,-5.678028,0.0002839014
0.5789,1.355926895,1.356210845,-5.679009,-5.679009,0.00028395045
0.579,1.355358896,1.355642895,-5.67999,-5.67999,0.0002839995
0.5791,1.354790798,1.355074847,-5.680971,-5.680971,0.00028404855
0.5792,1.354222603,1.354506701,-5.681952,-5.681952,0.0002840976
0.5793,1.35365431,1.353938457,-5.682933,-5.682933,0.00028414665
0.5794,1.353085919,1.353370114,-5.683914,-5.683914,0.0002841957
0.5795,1.352517429,1.352801674,-5.684895,-5.684895,0.00028424475
0.5796,1.351948841,1.352233135,-5.685876,-5.685876,0.0002842938
0.5797,1.351380156,1.351664499,-5.686857,-5.686857,0.00028434285
0.5798,1.350811372,1.351095764,-5.687838,-5.687838,0.0002843919
0.5799,1.35024249,1.350526931,-5.688819,-5.688819,0.00028444095
0.58,1.34967351,1.349958,-5.6898,-5.6898,0.00028449
0.5801,1.349104432,1.349388971,-5.690781,-5.690781,0.00028453905
0.5802,1.348535256,1.348819844,-5.691762,-5.691762,0.0002845881
0.5803,1.347965981,1.348250619,-5.692743,-5.692743,0.00028463715
0.5804,1.347396609,1.347681295,-5.693724,-5.693724,0.0002846862
0.5805,1.346827139,1.347111874,-5.694705,-5.694705,0.00028473525
0.5806,1.34625757,1.346542354,-5.695686,-5.695686,0.0002847843
0.5807,1.345687903,1.345972737,-5.696667,-5.696667,0.00028483335
0.5808,1.345118138,1.345403021,-5.697648,-5.697648,0.0002848824
0.5809,1.344548276,1.344833207,-5.698629,-5.698629,0.00028493145
0.581,1.343978315,1.344263295,-5.69961,-5.69961,0.0002849805
0.5811,1.343408255,1.343693285,-5.700591,-5.700591,0.00028502955
0.5812,1.342838098,1.343123177,-5.701572,-5.701572,0.0002850786
0.5813,1.342267843,1.342552971,-5.702553,-5.702553,0.00028512765
0.5814,1.34169749,1.341982666,-5.703534,-5.703534,0.0002851767
0.5815,1.341127038,1.341412264,-5.704515,-5.704515,0.00028522575
0.5816,1.340556488,1.340841763,-5.705496,-5.705496,0.0002852748
0.5817,1.339985841,1.340271165,-5.706477,-5.706477,0.00028532385
0.5818,1.339415095,1.339700468,-5.707458,-5.707458,0.0002853729
0.5819,1.338844251,1.339129673,-5.708439,-5.708439,0.00028542195
0.582,1.338273309,1.33855878,-5.70942,-5.70942,0.000285471
0.5821,1.337702269,1.337987789,-5.710401,-5.710401,0.00028552005
0.5822,1.337131131,1.3374167,-5.711382,-5.711382,0.0002855691
0.5823,1.336559894,1.336845513,-5.712363,-5.712363,0.00028561815
0.5824,1.33598856,1.336274227,-5.713344,-5.713344,0.0002856672
0.5825,1.335417128,1.335702844,-5.714325,-5.714325,0.00028571625
0.5826,1.334845597,1.335131362,-5.715306,-5.715306,0.0002857653
0.5827,1.334273968,1.334559783,-5.716287,-5.716287,0.00028581435
0.5828,1.333702241,1.333988105,-5.717268,-5.717268,0.0002858634
0.5829,1.333130417,1.333416329,-5.718249,-5.718249,0.00028591245
0.583,1.332558494,1.332844455,-5.71923,-5.71923,0.0002859615
0.5831,1.331986472,1.332272483,-5.720211,-5.720211,0.00028601055
0.5832,1.331414353,1.331700413,-5.721192,-5.721192,0.0002860596
0.5833,1.330842136,1.331128245,-5.722173,-5.722173,0.00028610865
0.5834,1.330269821,1.330555978,-5.723154,-5.723154,0.0002861577
0.5835,1.329697407,1.329983614,-5.724135,-5.724135,0.00028620675
0.5836,1.329124895,1.329411151,-5.725116,-5.725116,0.0002862558
0.5837,1.328552286,1.328838591,-5.726097,-5.726097,0.00028630485
0.5838,1.327979578,1.328265932,-5.727078,-5.727078,0.0002863539
0.5839,1.327406772,1.327693175,-5.728059,-5.728059,0.00028640295
0.584,1.326833868,1.32712032,-5.72904,-5.72904,0.000286452
0.5841,1.326260866,1.326547367,-5.730021,-5.730021,0.00028650105
0.5842,1.325687766,1.325974316,-5.731002,-5.731002,0.0002865501
0.5843,1.325114567,1.325401167,-5.731983,-5.731983,0.00028659915
0.5844,1.324541271,1.324827919,-5.732964,-5.732964,0.0002866482
0.5845,1.323967877,1.324254574,-5.733945,-5.733945,0.00028669725
0.5846,1.323394384,1.32368113,-5.734926,-5.734926,0.0002867463
0.5847,1.322820793,1.323107589,-5.735907,-5.735907,0.00028679535
0.5848,1.322247104,1.322533949,-5.736888,-5.736888,0.0002868444
0.5849,1.321673318,1.321960211,-5.737869,-5.737869,0.00028689345
0.585,1.321099433,1.321386375,-5.73885,-5.73885,0.0002869425
0.5851,1.320525449,1.320812441,-5.739831,-5.739831,0.00028699155
0.5852,1.319951368,1.320238409,-5.740812,-5.740812,0.0002870406
0.5853,1.319377189,1.319664279,-5.741793,-5.741793,0.00028708965
0.5854,1.318802912,1.31909005,-5.742774,-5.742774,0.0002871387
0.5855,1.318228536,1.318515724,-5.743755,-5.743755,0.00028718775
0.5856,1.317654062,1.317941299,-5.744736,-5.744736,0.0002872368
0.5857,1.317079491,1.317366777,-5.745717,-5.745717,0.00028728585
0.5858,1.316504821,1.316792156,-5.746698,-5.746698,0.0002873349
0.5859,1.315930053,1.316217437,-5.747679,-5.747679,0.00028738395
0.586,1.315355187,1.31564262,-5.74866,-5.74866,0.000287433
0.5861,1.314780223,1.315067705,-5.749641,-5.749641,0.00028748205
0.5862,1.314205161,1.314492692,-5.750622,-5.750622,0.0002875311
0.5863,1.31363,1.313917581,-5.751603,-5.751603,0.00028758015
0.5864,1.313054742,1.313342371,-5.752584,-5.752584,0.0002876292
0.5865,1.312479386,1.312767064,-5.753565,-5.753565,0.00028767825
0.5866,1.311903931,1.312191658,-5.754546,-5.754546,0.0002877273
0.5867,1.311328378,1.311616155,-5.755527,-5.755527,0.00028777635
0.5868,1.310752727,1.311040553,-5.756508,-5.756508,0.0002878254
0.5869,1.310176979,1.310464853,-5.757489,-5.757489,0.00028787445
0.587,1.309601132,1.309889055,-5.75847,-5.75847,0.0002879235
0.5871,1.309025186,1.309313159,-5.759451,-5.759451,0.00028797255
0.5872,1.308449143,1.308737165,-5.760432,-5.760432,0.0002880216
0.5873,1.307873002,1.308161073,-5.761413,-5.761413,0.00028807065
0.5874,1.307296763,1.307584882,-5.762394,-5.762394,0.0002881197
0.5875,1.306720425,1.307008594,-5.763375,-5.763375,0.00028816875
0.5876,1.306143989,1.306432207,-5.764356,-5.764356,0.0002882178
0.5877,1.305567456,1.305855723,-5.765337,-5.765337,0.00028826685
0.5878,1.304990824,1.30527914,-5.766318,-5.766318,0.0002883159
0.5879,1.304414094,1.304702459,-5.767299,-5.767299,0.00028836495
0.588,1.303837266,1.30412568,-5.76828,-5.76828,0.000288414
0.5881,1.30326034,1.303548803,-5.769261,-5.769261,0.00028846305
0.5882,1.302683316,1.302971828,-5.770242,-5.770242,0.0002885121
0.5883,1.302106193,1.302394755,-5.771223,-5.771223,0.00028856115
0.5884,1.301528973,1.301817583,-5.772204,-5.772204,0.0002886102
0.5885,1.300951655,1.301240314,-5.773185,-5.773185,0.00028865925
0.5886,1.300374238,1.300662946,-5.774166,-5.774166,0.0002887083
0.5887,1.299796723,1.300085481,-5.775147,-5.775147,0.00028875735
0.5888,1.29921911,1.299507917,-5.776128,-5.776128,0.0002888064
0.5889,1.2986414,1.298930255,-5.777109,-5.777109,0.00028885545
0.589,1.298063591,1.298352495,-5.77809,-5.77809,0.0002889045
0.5891,1.297485683,1.297774637,-5.779071,-5.779071,0.00028895355
0.5892,1.296907678,1.297196681,-5.780052,-5.780052,0.0002890026
0.5893,1.296329575,1.296618627,-5.781033,-5.781033,0.00028905165
0.5894,1.295751374,1.296040474,-5.782014,-5.782014,0.0002891007
0.5895,1.295173074,1.295462224,-5.782995,-5.782995,0.00028914975
0.5896,1.294594676,1.294883875,-5.783976,-5.783976,0.0002891988
0.5897,1.294016181,1.294305429,-5.784957,-5.784957,0.00028924785
0.5898,1.293437587,1.293726884,-5.785938,-5.785938,0.0002892969
0.5899,1.292858895,1.293148241,-5.786919,-5.786919,0.00028934595
0.59,1.292280105,1.2925695,-5.7879,-5.7879,0.000289395
0.5901,1.291701217,1.291990661,-5.788881,-5.788881,0.00028944405
0.5902,1.291122231,1.291411724,-5.789862,-5.789862,0.0002894931
0.5903,1.290543146,1.290832689,-5.790843,-5.790843,0.00028954215
0.5904,1.289963964,1.290253555,-5.791824,-5.791824,0.0002895912
0.5905,1.289384684,1.289674324,-5.792805,-5.792805,0.00028964025
0.5906,1.288805305,1.289094994,-5.793786,-5.793786,0.0002896893
0.5907,1.288225828,1.288515567,-5.794767,-5.794767,0.00028973835
0.5908,1.287646253,1.287936041,-5.795748,-5.795748,0.0002897874
0.5909,1.287066581,1.287356417,-5.796729,-5.796729,0.00028983645
0.591,1.28648681,1.286776695,-5.79771,-5.79771,0.0002898855
0.5911,1.28590694,1.286196875,-5.798691,-5.798691,0.00028993455
0.5912,1.285326973,1.285616957,-5.799672,-5.799672,0.0002899836
0.5913,1.284746908,1.285036941,-5.800653,-5.800653,0.00029003265
0.5914,1.284166745,1.284456826,-5.801634,-5.801634,0.0002900817
0.5915,1.283586483,1.283876614,-5.802615,-5.802615,0.00029013075
0.5916,1.283006123,1.283296303,-5.803596,-5.803596,0.0002901798
0.5917,1.282425666,1.282715895,-5.804577,-5.804577,0.00029022885
0.5918,1.28184511,1.282135388,-5.805558,-5.805558,0.0002902779
0.5919,1.281264456,1.281554783,-5.806539,-5.806539,0.00029032695
0.592,1.280683704,1.28097408,-5.80752,-5.80752,0.000290376
0.5921,1.280102854,1.280393279,-5.808501,-5.808501,0.00029042505
0.5922,1.279521906,1.27981238,-5.809482,-5.809482,0.0002904741
0.5923,1.278940859,1.279231383,-5.810463,-5.810463,0.00029052315
0.5924,1.278359715,1.278650287,-5.811444,-5.811444,0.0002905722
0.5925,1.277778473,1.278069094,-5.812425,-5.812425,0.00029062125
0.5926,1.277197132,1.277487802,-5.813406,-5.813406,0.0002906703
0.5927,1.276615693,1.276906413,-5.814387,-5.814387,0.00029071935
0.5928,1.276034156,1.276324925,-5.815368,-5.815368,0.0002907684
0.5929,1.275452522,1.275743339,-5.816349,-5.816349,0.00029081745
0.593,1.274870789,1.275161655,-5.81733,-5.81733,0.0002908665
0.5931,1.274288957,1.274579873,-5.818311,-5.818311,0.00029091555
0.5932,1.273707028,1.273997993,-5.819292,-5.819292,0.0002909646
0.5933,1.273125001,1.273416015,-5.820273,-5.820273,0.00029101365
0.5934,1.272542876,1.272833938,-5.821254,-5.821254,0.0002910627
0.5935,1.271960652,1.272251764,-5.822235,-5.822235,0.00029111175
0.5936,1.27137833,1.271669491,-5.823216,-5.823216,0.0002911608
0.5937,1.270795911,1.271087121,-5.824197,-5.824197,0.00029120985
0.5938,1.270213393,1.270504652,-5.825178,-5.825178,0.0002912589
0.5939,1.269630777,1.269922085,-5.826159,-5.826159,0.00029130795
